AnoHecho;CodigoMunicipioHecho;Departamento;Municipio;Zona;Sexo;Edad;UsuarioVia;ActorVial;TipoVehiculoGrupo;ObjetoColision;CondicionVictima;DiaOcurrencia;Rango3horas;ConteoRegistros
2024.0;54001.0;Norte Santander;Cucuta;Urbana;Hombre;26.0;Usuario de moto;;;Objeto fijo;Conductor;2.Martes;;1.0
2024.0;5154.0;Antioquia;Caucasia;Rural;Hombre;20.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Pasajero;7.Domingo;;1.0
2022.0;70717.0;Sucre;San Pedro;Urbana;Hombre;25.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte de carga;Conductor;5.Viernes;;1.0
2018.0;13001.0;Bolivar;Cartagena;  Urbana  ;Mujer;19.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Pasajero;6.Sábado;;1.0
2019.0;5172.0;Antioquia;Chigorodo;Sin Información;Hombre;41.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;7.Domingo;18:00 a 20:59;1.0
2019.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;18.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;;;1.0
2017.0;76834.0;Valle Del Cauca;Tulua;Urbana;Hombre;66.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;7.Domingo;;1.0
2016.0;5079.0;Antioquia;Barbosa;Rural;Hombre;46.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;6.Sábado;18:00 a 20:59;1.0
2023.0;8758.0;Atlantico;Soledad;Urbana;Mujer;45.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;5.Viernes;18:00 a 20:59;1.0
2022.0;68081.0;Santander;Barrancabermeja;Urbana;Mujer;73.0;Peatón;;No Aplica;Motocicleta;Peatón;3.Miércoles;09:00 a 11:59;1.0
2018.0;81001.0;Arauca;Arauca;Urbana;Hombre;65.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;7.Domingo;12:00 a 14:59;1.0
2023.0;19001.0;Cauca;Popayan;Rural;Hombre;33.0;  Usuario de moto  ;Usuario de moto;Motocicleta;Motocicleta;Conductor;3.Miércoles;;1.0
2023.0;18001.0;Caqueta;Florencia;Rural;Hombre;51.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;1.Lunes;;1.0
2020.0;73483.0;Tolima;Natagaima;Rural;Hombre;69.0;Usuario  de  bicicleta;Usuario de bicicleta;Bicicleta;Sin info.;Conductor;7.Domingo;;1.0
2020.0;25290.0;Cundinamarca;Fusagasuga;Rural;Hombre;64.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;7.Domingo;;1.0
2019.0;41306.0;Huila;Gigante;Rural;Hombre;20.0;Usuario de otros;Usuario de vehículo;Maq. Agrícola;No aplica;Conductor;6.Sábado;;1.0
2015.0;76111.0;;Guadalajara Buga;Rural;Hombre;61.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;1.Lunes;15:00 a 17:59;1.0
2021.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;26.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Motocicleta;Conductor;7.Domingo;03:00 a 05:59;1.0
2022.0;5790.0;Antioquia;Taraza;Urbana;Hombre;25.0;Usuario de moto;usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2018.0;52001.0;Narino;Pasto;Urbana;Hombre;87.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;3.Miércoles;09:00 a 11:59;1.0
2018.0;47980.0;Magdalena;Zona Bananera;Rural;Hombre;55.0;Usuario T.Carga;Usuario de vehículo;Transporte De Carga;Objeto fijo;Conductor;3.Miércoles;;1.0
2016.0;52835.0;Narino;Tumaco;Urbana;Hombre;32.0;Usuario  de  moto;Usuario de moto;Motocicleta;No aplica;Conductor;7.Domingo;06:00 a 08:59;1.0
2019.0;25290.0;Cundinamarca;Fusagasuga;Urbana;Hombre;71.0;Peatón;Peatón;No Aplica;Transporte de carga;Peatón;3.Miércoles;;1.0
 2025.0 ;19001.0;Cauca;Popayan;Urbana;Hombre;62.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;1.Lunes;;1.0
2022.0;41001.0;Huila;Neiva;Urbana;Hombre;31.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;6.Sábado;00:00 a 02:59;1.0
2019.0;15764.0;Boyaca;Soraca;Rural;Hombre;25.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;1.Lunes;;1.0
2016.0;5172.0;antioquia;Chigorodo;Rural;Hombre;20.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;7.Domingo;15:00 a 17:59;1.0
2015.0;20178.0;Cesar;Chiriguana;Rural;Hombre;25.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;3.Miércoles;00:00 a 02:59;1.0
2023.0;25019.0;Cundinamarca;Alban;Rural;Hombre;28.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2023.0;73624.0;Tolima;Rovira;Rural;Hombre;51.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;Conductor;6.Sábado;18:00 a 20:59;1.0
2021.0;23001.0;Cordoba;Monteria;Urbana;Hombre;52.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;7.Domingo;;1.0
2018.0;70001.0;Sucre;Sincelejo;Rural;Hombre;42.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;1.Lunes;18:00 a 20:59;1.0
2023.0;70708.0;Sucre;San Marcos;Rural;Mujer;29.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2016.0;41807.0;Huila;Timana;Rural;Mujer;6.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte de carga;Pasajero;7.Domingo;;1.0
2016.0;5895.0;Antioquia;Zaragoza;Rural;Hombre;36.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;15:00 a 17:59;1.0
2016.0;68001.0;Santander;Bucaramanga;Urbana;Mujer;15.0;Usuario de moto;;Motocicleta;Transporte de pasajeros;Pasajero;4.Jueves;18:00 a 20:59;1.0
2019.0;17873.0;Caldas;Villamaria;Rural;Hombre;38.0;;Usuario de vehículo;Transporte Individual;No aplica;Pasajero;2.Martes;09:00 a 11:59;1.0
2019.0;25740.0;Cundinamarca;Sibate;Urbana;Hombre;38.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Sin info.;Conductor;7.Domingo;03:00 a 05:59;1.0
2024.0;13468.0;Bolivar;Mompos;Urbana;Hombre;66.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2020.0;;Caldas;Anserma;Rural;Hombre;22.0;Usuario de moto;usuario de moto;Motocicleta;;Conductor;7.Domingo;18:00 a 20:59;1.0
2019.0;5690.0;Antioquia;Santo Domingo;Rural;Hombre;59.0;Usuario T.Carga;Usuario de vehículo;Transporte De Carga;No  aplica;Conductor;1.Lunes;;1.0
2015.0;41001.0;Huila;Neiva;Urbana;Hombre;22.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;6.Sábado;;1.0
2023.0;76147.0;Valle Del Cauca;Cartago;Urbana;Hombre;30.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;5.Viernes;15:00 a 17:59;1.0
2018.0;8634.0;  Atlantico  ;Sabanagrande;Urbana;Hombre;17.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;1.Lunes;00:00 a 02:59;1.0
2016.0;52786.0;Narino;Taminango;Rural;Hombre;18.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Pasajero;7.Domingo;09:00 a 11:59;1.0
2017.0;19698.0;Cauca;Santander Quilichao;Urbana;Hombre;19.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;2.Martes;;1.0
2017.0;76890.0;Valle Del Cauca;Yotoco;Rural;Hombre;30.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;2.Martes;03:00 a 05:59;1.0
2017.0;68190.0;Santander;Cimitarra;Rural;Mujer;18.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Objeto fijo;Pasajero;7.Domingo;12:00 a 14:59;1.0
2025.0;54810.0;Norte Santander;Tibu;Urbana;Hombre;72.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;1.Lunes;;1.0
2018.0;25320.0;Cundinamarca;Guaduas;Rural;Hombre;58.0;Peatón;Peatón;No Aplica;Transporte de carga;Peatón;3.Miércoles;;1.0
2015.0;76122.0;Valle Del Cauca;Caicedonia;Urbana;Hombre;52.0;;Peatón;No Aplica;Transporte de carga;Peatón;3.Miércoles;;1.0
2021.0;5001.0;Antioquia;Medellin;Urbana;Hombre;25.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;4.Jueves;03:00 a 05:59;1.0
2023.0;18610.0;Caqueta;San Jose Del Fragua;Urbana;Hombre;28.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;5.Viernes;;1.0
2018.0;25269.0;Cundinamarca;Facatativa;Urbana;Mujer;68.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;1.Lunes;12:00 a 14:59;1.0
2016.0;5001.0;Antioquia;Medellin;Urbana;Hombre;21.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;1.Lunes;18:00 a 20:59;1.0
2015.0;17777.0;Caldas;Supia;Rural;Hobre;24.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;6.Sábado;12:00 a 14:59;1.0
2021.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;64.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;2.Martes;;1.0
2019.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;20.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;5.Viernes;06:00 a 08:59;1.0
2025.0;11001.0;Bogota Dc;Bogota;Urbana;Mujer;70.0;Peatón;Peatón;No Aplica;Motocicleta;;7.Domingo;;1.0
2020.0;76834.0;Valle Del Cauca;;Urbana;Hombre;60.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;7.Domingo;;1.0
2019.0;41551.0;Huila;Pitalito;Rural;Hombre;70.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;No aplica;Conductor;7.Domingo;;1.0
2025.0;63001.0;quindio;Armenia;Urbana;Hombre;46.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte individual;Conductor;6.Sábado;;1.0
2017.0;52835.0;Narino;Tumaco;Rural;Hombre;32.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Pasajero;4.Jueves;03:00 a 05:59;
2018.0;17513.0;Caldas;Pacora;Urbana;Mujer;20.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;7.Domingo;; 1.0 
2017.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;36.0;;Usuario de moto;Motocicleta;Motocicleta;Conductor;7.Domingo;18:00 a 20:59;1.0
2020.0;23807.0;Cordoba;Tierralta;Urbana;Hombre;82.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;7.Domingo;;
2015.0;41396.0;Huila;La Plata;Rural;Hombre;25.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;3.Miércoles;03:00 a 05:59;1.0
2023.0;5148.0;Antioquia;El Carmen Viboral;Urbana;Hombre;35.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;7.Domingo;18:00 a 20:59;1.0
2025.0; 73283.0 ;Tolima;Fresno;Rural;Hombre;36.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;21:00 a 23:59;1.0
2015.0;41306.0;Huila;Gigante;Rural;Hombre;27.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;1.Lunes;;
2017.0;15176.0;Boyaca;Chiquinquira;Sin Información;Hombre;44.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte individual;Conductor;5.Viernes;;1.0
2020.0;11001.0;Bogota Dc;Bogota;Urbana;HOMBRE;37.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;1.Lunes;;1.0
2019.0;66682.0;Risaralda;Santa Rosa Cabal;Rural;Mujer;60.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;6.Sábado;18:00 a 20:59;1.0
2017.0;76563.0;Valle Del Cauca;Pradera;Urbana;Hombre;40.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;7.Domingo;;1.0
2022.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre; 47.0 ;Peatón;Peatón;No Aplica;Motocicleta;Peatón;3.Miércoles;03:00 a 05:59;1.0
2024.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;88.0;Peatón;Peatón;;Motocicleta;Peatón;5.Viernes;21:00 a 23:59;1.0
2023.0;5045.0;Antioquia;Apartado;Rural;Mujer;14.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;7.Domingo;;1.0
2020.0;76111.0;Valle Del Cauca;Guadalajara Buga;Rural;Hombre;64.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;2.Martes;03:00 a 05:59;1.0
2023.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;36.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;6.Sábado;00:00 a 02:59;1.0
2024.0;76001.0;Valle Del Cauca;Cali;URBANA;Hombre;54.0;Usuario de moto;Usuari de moto;Motocicleta;No aplica;Conductor;4.Jueves;;1.0
2021.0;47555.0;Magdalena;Plato;Rural;Hombre;23.0;Usuario T.Carga;;Transporte De Carga;Transporte de carga;Conductor;2.Martes;09:00 a 11:59;1.0
2019.0;68547.0;Santander;Piedecuesta;;Mujer;25.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;6.Sábado;00:00 a 02:59;1.0
2025.0;20517.0;Cesar;Pailitas;Urbana;Hombre;34.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;6.Sábado;21:00 a 23:59;1.0
2015.0;5615.0;Antioquia;;Rural;Hombre;83.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Sin info.;Conductor;1.Lunes;;1.0
2024.0;68190.0;Santander;Cimitarra;Rural;Hombre;35.0;Usuario de moto;  Usuario de moto  ;Motocicleta;No aplica;Pasajero;5.Viernes;;1.0
2018.0;11001.0;Bogota Dc;Bogota;Urbana;MUJER;50.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;3.Miércoles;09:00 a 11:59;1.0
2024.0;73616.0;Tolima;Rioblanco;Rural;Hombre;32.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;Pasajero;1.Lunes;;1.0
2018.0;15759.0;Boyaca;Sogamoso;Urbana;Hombre;64.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte individual;Conductor;7.Domingo;06:00 a 08:59;1.0
2022.0;73055.0;Tolima;Armero;Rural;Hombre;73.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Motocicleta;Conductor;7.Domingo;;1.0
2025.0;95025.0;Guaviare;El Retorno;Rural;Hombre;31.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;6.Sábado;15:00 a 17:59;1.0
2025.0;11001.0;Bogota Dc;Bogota;Urbana;Mujer;43.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Objeto fijo;Conductor;2.Martes;09:00 a 11:59;1.0
2018.0;76400.0;Valle Del Cauca;La Union;Rural;MUJER;19.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Objeto fijo;Pasajero;6.Sábado;03:00 a 05:59;1.0
2024.0;73124.0;Tolima;Cajamarca;Rural;Hombre;17.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;1.Lunes;15:00 a 17:59;1.0
2024.0;20001.0;Cesar;Valledupar;Rural;Hombre;33.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;6.Sábado;09:00 a 11:59;1.0
2023.0;47001.0;Magdalena;Santa Marta;Urbana;Mujer;58.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Pasajero;1.Lunes;;1.0
2020.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;55.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte de carga;Conductor;2.Martes;;1.0
2017.0;52399.0;Narino;La Union;Urbana;Hombre;78.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;5.Viernes;06:00 a 08:59;1.0
2021.0;85001.0;casanare;Yopal;Urbana;Hombre;28.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;3.Miércoles;;1.0
2025.0;8758.0;Atlantico;Soledad;Urbana;Hombre;72.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;3.Miércoles;;1.0
2023.0;5318.0;Antioquia;Guarne;Rural;Hombre;32.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;6.Sábado;;1.0
2022.0;70215.0;Sucre;Corozal;Urbana;Hombre;49.0;Usuario de moto;USUARIO DE MOTO;Motocicleta;Objeto fijo;Conductor;6.Sábado;;1.0
2017.0;20011.0;Cesar;Aguachica;Rural;Hombre;61.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;4.Jueves;12:00 a 14:59;1.0
2015.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte individual;;5.Viernes;15:00 a 17:59;1.0
2016.0;19585.0;Cauca;Purace;Rural;Mujer;33.0;Usuario T.Pasajeros;Usuario de vehículo;Transporte De Pasajeros;No aplica;Pasajero;4.JUEVES;00:00 a 02:59;1.0
2021.0;;Valle Del Cauca;Ulloa;Rural;Hombre;38.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;00:00 a 02:59;1.0
2017.0;18479.0;Caqueta;Morelia;Rural;Hombre;21.0;usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Pasajero;5.Viernes;;1.0
2015.0;41551.0;Huila;Pitalito;Urbana;Hombre;35.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;03:00 a 05:59;1.0
2015.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;43.0;Peatón;Peatón;No Aplica;Maq. industrial;Peatón;2.Martes;12:00 a 14:59;1.0
2022.0;99524.0;Vichada;La Primavera;Rural;Hombre;52.0;Usuario de moto;Usuario de moto;Motocicleta;Sin info.;Conductor;7.Domingo;;1.0
2017.0;5001.0;Antioquia;;Urbana;Hombre;59.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;7.Domingo;00:00 a 02:59;1.0
2017.0;47001.0;;Santa Marta;;Hombre;67.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;7.Domingo;;1.0
2019.0;23182.0;Cordoba;Chinu;Urbana;Hombre;60.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;7.Domingo;18:00 a 20:59;1.0
2015.0;8001.0;Atlantico;;;Hombre;66.0;Peatón;Peatón;No Aplica;Transporte de pasajeros;Peatón;4.Jueves;18:00 a 20:59;1.0
2016.0;;Bogota Dc;Bogota;Urbana;Hombre;40.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;6.Sábado;00:00 a 02:59;1.0
2019.0;25151.0;Cundinamarca;Caqueza;Rural;Hombre;21.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;7.Domingo;12:00 a 14:59;1.0
2015.0;76892.0;Valle Del Cauca;Yumbo;Urbana;Hombre;29.0;;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2015.0;85001.0;Casanare;Yopal;Urbana;Mujer;24.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;3.Miércoles;;1.0
2022.0;25386.0;Cundinamarca;La Mesa;Rural;Hombre;16.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;5.Viernes;;1.0
2019.0;41885.0;Huila;Yaguara;Urbana;Hombre;23.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;4.Jueves;18:00 a 20:59;1.0
2015.0;52835.0;Narino;Tumaco;Urbana;Hombre;27.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de pasajeros;Pasajero;6.Sábado;03:00 a 05:59;1.0
2025.0;44078.0;La Guajira;Barrancas;Urbana;Hombre;29.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;2.Martes;;1.0
2020.0;68001.0;Santander;Bucaramanga;;; 26.0 ;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;7.Domingo;18:00 a 20:59;1.0
2018.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;79.0;Sin Información;Sin Información;Na;Sin info.;Sin Información;2.Martes;18:00 a 20:59;1.0
2021.0;76318.0;Valle Del Cauca;Guacari;Rural;Hombre;16.0;Usuario de moto;;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2015.0;50573.0;Meta;Puerto Lopez;Rural;Mujer;23.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Pasajero;1.Lunes;03:00 a 05:59;1.0
2020.0;50001.0;Meta;Villavicencio;Urbana;Mujer;85.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;7.Domingo;12:00 a 14:59;1.0
2022.0;23555.0;Cordoba;Planeta Rica;Urbana;HOMBRE;34.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;6.Sábado;21:00 a 23:59;1.0
2021.0;20001.0;Cesar;Valledupar;Urbana;Hombre;29.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;7.Domingo;18:00 a 20:59;1.0
2024.0;73275.0;Tolima;Flandes;Sin Información;Hombre;22.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;1.Lunes;;1.0
2016.0;5001.0;Antioquia;Medellin;Urbana;Mujer;88.0;Peatón;Peatón;No Aplica;Transporte de carga;Peatón;  1.Lunes  ;18:00 a 20:59;1.0
2015.0;5034.0;Antioquia;Andes;Urbana;Hombre;16.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Pasajero;3.Miércoles;18:00 a 20:59;1.0
2023.0;41797.0;Huila;Tesalia;Rural;Hombre;43.0;Usuario de moto;Usuario de moto;;transporte de carga;Conductor;7.Domingo;;1.0
2024.0;41132.0;Huila;Campoalegre;Urbana;Hombre;22.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;5.Viernes;;1.0
2017.0;25320.0;Cundinamarca;Guaduas;Urbana;Hombre;86.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte individual;;5.Viernes;15:00 a 17:59;1.0
2019.0;73504.0;Tolima;Ortega;Rural;Hombre;16.0;Usuario T.Carga;Usuario de vehículo;Transporte De Carga;No aplica;Pasajero;1.Lunes;15:00 a 17:59;1.0
2024.0;54001.0;Norte Santander;Cucuta;Urbana;Hombre;58.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Objeto fijo;Conductor;6.Sábado;;1.0
2015.0;76001.0;Valle Del Cauca;Cali;Urbana;Mujer;19.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;1.Lunes;;1.0
2018.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;16.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;1.Lunes;;1.0
2024.0;11001.0;Bogota Dc;;Urbana;Hombre;32.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;;;1.0
2020.0;20001.0;Cesar;Valledupar;Urbana;Hombre;46.0;Usuario de moto;Usuario de moto;Otras Motos;Objeto fijo;Conductor;6.Sábado;09:00 a 11:59;1.0
2019.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;45.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;4.Jueves;;1.0
2016.0;25320.0;Cundinamarca;Guaduas;Rural;Hombre;18.0;Usuario T.Carga;Usuario de vehículo;Transporte De Carga;Transporte de carga;Pasajero;7.Domingo;;1.0
2025.0;63001.0;;Armenia;Urbana;Hombre;20.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;2.Martes;;1.0
2022.0;76622.0;Valle Del Cauca;Roldanillo;Urbana;Hombre;32.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;3.Miércoles;00:00 a 02:59;1.0
2018.0;50573.0;Meta;Puerto Lopez;Rural;Hombre;57.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;1.Lunes;;1.0
2024.0;25754.0;Cundinamarca;Soacha;Urbana;;33.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2022.0;5837.0;Antioquia;Turbo;Rural;Mujer;45.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Pasajero;7.Domingo;;1.0
2022.0;47189.0;Magdalena;Cienaga;Urbana;  Hombre  ;48.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;3.Miércoles;15:00 a 17:59;1.0
2022.0;76147.0;Valle Del Cauca;Cartago;Urbana;Hombre;22.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;1.Lunes;;1.0
2023.0;73671.0;Tolima;Saldana;Rural;Mujer;;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;2.Martes;;1.0
2022.0;85001.0;Casanare;Yopal;Urbana;Hombre;59.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;5.Viernes;18:00 a 20:59;1.0
2019.0;5088.0;Antioquia;Bello;Urbana;Hombre;59.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;5.Viernes;06:00 a 08:59;1.0
2023.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;25.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;1.Lunes;;1.0
2023.0;85263.0;Casanare;Pore;Rural;Hombre;66.0;Peatón;Peatón;No Aplica;Transporte de carga;Peatón;7.Domingo;;1.0
2017.0;47551.0;Magdalena;Pivijay;Rural;Hombre;39.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Pasajero;1.Lunes;; 1.0 
2019.0;19698.0;Cauca;Santander Quilichao;Urbana;Mujer;27.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Pasajero;7.Domingo;;1.0
2024.0;41001.0;Huila;Neiva;Urbana;Hombre;76.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;1.Lunes;;1.0
2015.0;50124.0;Meta;Cabuyaro;Rural;Hombre;23.0;Usuario de moto;Usuario de moto;Motocicleta;  Objeto fijo  ;Conductor;7.Domingo;;1.0
2022.0;68081.0;Santander;Barrancabermeja;Rural;Mujer;44.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;1.Lunes;18:00 a 20:59;1.0
2021.0;5001.0;Antioquia;Medellin;URBANA;Hombre;62.0;Peatón;Peatón;No Aplica;Transporte de carga;Peatón;5.Viernes;03:00 a 05:59;1.0
2021.0;63401.0;Quindio;La Tebaida;Urbana;Mujer;49.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte individual;Pasajero;7.Domingo;09:00 a 11:59;1.0
